ID_Mandragore;X;Y;WIDTH;HEIGHT;COORD IIIF;URL IIIF;Image Gallica;ARK Mandragore;ID MSS;ID part;Folio;Lég corrigé;Rubrique;Inscriptions;Notes;Part;NomUs corrigé;AutT corrigé;Dt;Dt corrigé;DtP;DtP corrigé;Art corrigé;Origine corrigé;Loc corrigé;Division;Libelle;CoteN;CoteNb;CoteA;Volume;CoteAd
42626;48;80;9535;6336;48,80,9535,6336;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f76/48,80,9535,6336/full/0/native.jpg;76;ark:/12148/cgfbt42626v;1174;1657;34v-35;Tournoi : champ clos;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42627;300;114;9062;6260;300,114,9062,6260;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f82/300,114,9062,6260/full/0/native.jpg;82;ark:/12148/cgfbt426276;1174;1657;37v-38;Tournoi : entrée d'un seigneur tournoyeur;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42628;57;65;8885;6403;57,65,8885,6403;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f86/57,65,8885,6403/full/0/native.jpg;86;ark:/12148/cgfbt42628j;1174;1657;39v-40;Tournoi : maisons pavoisées;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42629;253;221;8766;6007;253,221,8766,6007;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f90/253,221,8766,6007/full/0/native.jpg;90;ark:/12148/cgfbt42629w;1174;1657;41v-42;Tournoi : entrée des juges diseurs;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42630;321;552;3799;5282;321,552,3799,5282;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f95/321,552,3799,5282/full/0/native.jpg;95;ark:/12148/cgfbt426303;1174;1657;44;Tournoi : affiche des juges diseurs;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42631;151;175;8985;5926;151,175,8985,5926;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f101/151,175,8985,5926/full/0/native.jpg;101;ark:/12148/cgfbt42631f;1174;1657;46v-47;Tournoi : entrée des chevaliers tournoyeurs;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42632;245;65;9010;6034;245,65,9010,6034;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f103/245,65,9010,6034/full/0/native.jpg;103;ark:/12148/cgfbt42632s;1174;1657;47v-48;Tournoi : revue des heaumes;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42633;374;317;9012;5848;374,317,9012,5848;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f114/374,317,9012,5848/full/0/native.jpg;114;ark:/12148/cgfbt426334;1174;1657;52v-53;Tournoi : serment des tournoyeurs;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42634;155;358;8756;5981;155,358,8756,5981;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f134/155,358,8756,5981/full/0/native.jpg;134;ark:/12148/cgfbt42634g;1174;1657;62v-63;Tournoi : rassemblement des tournoyeurs;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42635;198;332;8604;5860;198,332,8604,5860;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f143/198,332,8604,5860/full/0/native.jpg;143;ark:/12148/cgfbt42635t;1174;1657;67v-68;Tournoi;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
42636;519;448;4164;5746;519,448,4164,5746;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10532593m/f148/519,448,4164,5746/full/0/native.jpg;148;ark:/12148/cgfbt426365;1174;1657;70v;Tournoi : remise du prix au vainqueur;(à renseigner);(à renseigner);0;a;0;René d'Anjou, Livre des tournois;15;XVe siècle;vers 1488-1489;Vers 1488-1489;Maître du Boèce Flamand;Belgique;Bruges;Mss;Français;2692;0;0;0;0
51149;708;2509;1786;562;708,2509,1786,562;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f5/708,2509,1786,562/full/0/native.jpg;5;ark:/12148/cgfbt511493;1314;1909;1;Oppien et Caracalla;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51150;757;2898;1738;506;757,2898,1738,506;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f6/757,2898,1738,506/full/0/native.jpg;6;ark:/12148/cgfbt511509;1314;1909;1v;Oppien et Artémis ou Calliope;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51151;671;1756;1726;772;671,1756,1726,772;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f7/671,1756,1726,772/full/0/native.jpg;7;ark:/12148/cgfbt51151n;1314;1909;2;Pêche au filet;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51152;656;2573;1842;878;656,2573,1842,878;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f7/656,2573,1842,878/full/0/native.jpg;7;ark:/12148/cgfbt511520;1314;1909;2;Chasse aux oiseaux;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51153;795;1268;1747;574;795,1268,1747,574;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f8/795,1268,1747,574/full/0/native.jpg;8;ark:/12148/cgfbt51153b;1314;1909;2v;Chasse aux oiseaux;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51154;775;3136;1777;619;775,3136,1777,619;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f8/775,3136,1777,619/full/0/native.jpg;8;ark:/12148/cgfbt51154p;1314;1909;2v;Faune : animaux;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51155;640;1443;1845;640;640,1443,1845,640;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f9/640,1443,1845,640/full/0/native.jpg;9;ark:/12148/cgfbt511551;1314;1909;3;Départ pour la chasse;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51156;736;570;1760;640;736,570,1760,640;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f10/736,570,1760,640/full/0/native.jpg;10;ark:/12148/cgfbt51156c;1314;1909;3v;Chasse au cerf;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51157;761;1901;1740;635;761,1901,1740,635;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f10/761,1901,1740,635/full/0/native.jpg;10;ark:/12148/cgfbt51157q;1314;1909;3v;Chasse au cerf;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51158;756;2683;1755;721;756,2683,1755,721;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f10/756,2683,1755,721/full/0/native.jpg;10;ark:/12148/cgfbt511582;1314;1909;3v;Chasse au sanglier;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51159;635;695;1776;749;635,695,1776,749;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f11/635,695,1776,749/full/0/native.jpg;11;ark:/12148/cgfbt51159d;1314;1909;4;Chasse au cerf;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51160;655;1488;1736;913;655,1488,1736,913;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f11/655,1488,1736,913/full/0/native.jpg;11;ark:/12148/cgfbt51160m;1314;1909;4;Chasseur rapportant son gibier;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51161;760;543;1715;563;760,543,1715,563;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f12/760,543,1715,563/full/0/native.jpg;12;ark:/12148/cgfbt51161z;1314;1909;4v;Chasse diurne;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51162;765;1127;1720;986;765,1127,1720,986;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f12/765,1127,1720,986/full/0/native.jpg;12;ark:/12148/cgfbt511629;1314;1909;4v;Chasse nocturne;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51163;713;824;1743;688;713,824,1743,688;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f14/713,824,1743,688/full/0/native.jpg;14;ark:/12148/cgfbt51163n;1314;1909;5v;Chasseur et son âne;-;-;l'identification de l'animal avec un âne est due au ms. venise, marciana, gr. 479, fol. 6;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51164;703;2793;1753;653;703,2793,1753,653;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f14/703,2793,1753,653/full/0/native.jpg;14;ark:/12148/cgfbt511640;1314;1909;5v;Combat de cavaliers;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51165;499;843;2189;833;499,843,2189,833;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f16/499,843,2189,833/full/0/native.jpg;16;ark:/12148/cgfbt51165b;1314;1909;6v;Chasse au lion;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51166;647;581;1739;753;647,581,1739,753;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f17/647,581,1739,753/full/0/native.jpg;17;ark:/12148/cgfbt51166p;1314;1909;7;Siège d'une tour;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51167;647;1658;1734;617;647,1658,1734,617;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f17/647,1658,1734,617/full/0/native.jpg;17;ark:/12148/cgfbt511671;1314;1909;7;Cavalier et son cheval blessés;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51168;657;2649;1698;647;657,2649,1698,647;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f17/657,2649,1698,647/full/0/native.jpg;17;ark:/12148/cgfbt51168c;1314;1909;7;Xanthos prédisant la mort d'Achille;-;-;le héros est identifié par une inscription dans le ms. venise, marciana, gr. 479, fol. 8;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51169;513;745;1938;614;513,745,1938,614;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f18/513,745,1938,614/full/0/native.jpg;18;ark:/12148/cgfbt51169q;1314;1909;7v;Philippe II de Macédoine et Bucéphale;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51170;831;1369;1510;423;831,1369,1510,423;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f18/831,1369,1510,423/full/0/native.jpg;18;ark:/12148/cgfbt51170x;1314;1909;7v;Bucéphale dans la cage;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51171;750;1812;1707;433;750,1812,1707,433;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f18/750,1812,1707,433/full/0/native.jpg;18;ark:/12148/cgfbt511718;1314;1909;7v;Fuite de Darius III devant Alexandre;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51172;750;2240;1697;493;750,2240,1697,493;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f18/750,2240,1697,493/full/0/native.jpg;18;ark:/12148/cgfbt51172m;1314;1909;7v;Faune : chevaux ne touchant pas le sol à la course;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51173;745;2759;1707;785;745,2759,1707,785;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f18/745,2759,1707,785/full/0/native.jpg;18;ark:/12148/cgfbt51173z;1314;1909;7v;Bellérophon combattant la Chimère;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51174;683;1400;1842;632;683,1400,1842,632;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f20/683,1400,1842,632/full/0/native.jpg;20;ark:/12148/cgfbt511749;1314;1909;7bisv;Faune : chevaux incestueux se suicidant;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51175;688;2560;1797;713;688,2560,1797,713;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f20/688,2560,1797,713/full/0/native.jpg;20;ark:/12148/cgfbt51175n;1314;1909;7bisv;Faune : chevaux de Sicile;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51176;598;2034;1813;633;598,2034,1813,633;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f21/598,2034,1813,633/full/0/native.jpg;21;ark:/12148/cgfbt511760;1314;1909;8;Faune : chevaux d'Ibérie;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51177;670;1028;1837;735;670,1028,1837,735;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f22/670,1028,1837,735/full/0/native.jpg;22;ark:/12148/cgfbt51177b;1314;1909;8v;Faune : chevaux parthes;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51178;670;2011;1827;631;670,2011,1827,631;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f22/670,2011,1827,631/full/0/native.jpg;22;ark:/12148/cgfbt51178p;1314;1909;8v;Chasse au cerf;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51179;670;2731;1817;606;670,2731,1817,606;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f22/670,2731,1817,606/full/0/native.jpg;22;ark:/12148/cgfbt511791;1314;1909;8v;Faune : chevaux combattant des bêtes sauvages;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51180;450;685;1966;720;450,685,1966,720;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f23/450,685,1966,720/full/0/native.jpg;23;ark:/12148/cgfbt511807;1314;1909;9;Faune : chevaux combattant des bêtes sauvages;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51181;610;1921;1826;1501;610,1921,1826,1501;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f23/610,1921,1826,1501/full/0/native.jpg;23;ark:/12148/cgfbt51181k;1314;1909;9;Faune : chevaux de Lemnos;-;+;"aucune mention de l'île dans le texte; la légende dépend de l'inscription qui remonte au ms. venise, marciana, gr. 479, fol. 11v; cette iconographie est probablement due à l'ambiguïté du qualificatif ""nèsaios"", insulaire (transformé en ""nèsos"", île, dans l'inscription), mais qui désigne aussi une race de chevaux mèdes";a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51182;632;2503;1936;928;632,2503,1936,928;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f24/632,2503,1936,928/full/0/native.jpg;24;ark:/12148/cgfbt51182x;1314;1909;9v;Faune : cheval conduit à la jument;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51183;628;1528;1760;533;628,1528,1760,533;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f25/628,1528,1760,533/full/0/native.jpg;25;ark:/12148/cgfbt511838;1314;1909;10;Procession nuptiale;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51184;628;2152;1765;633;628,2152,1765,633;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f25/628,2152,1765,633/full/0/native.jpg;25;ark:/12148/cgfbt51184m;1314;1909;10;Faune : cheval conduit à la jument;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51185;758;1079;1747;632;758,1079,1747,632;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f26/758,1079,1747,632/full/0/native.jpg;26;ark:/12148/cgfbt51185z;1314;1909;10v;Chasse aux oiseaux;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51186;738;1762;1752;652;738,1762,1752,652;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f26/738,1762,1752,652/full/0/native.jpg;26;ark:/12148/cgfbt511869;1314;1909;10v;Chasse aux oiseaux;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51187;758;2419;1641;964;758,2419,1641,964;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f26/758,2419,1641,964/full/0/native.jpg;26;ark:/12148/cgfbt51187n;1314;1909;10v;Pigeonnier;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51188;631;1465;1732;707;631,1465,1732,707;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f27/631,1465,1732,707/full/0/native.jpg;27;ark:/12148/cgfbt511880;1314;1909;11;Femme spartiate contemplant les portraits de jeunes héros;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51189;657;2404;1727;631;657,2404,1727,631;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f27/657,2404,1727,631/full/0/native.jpg;27;ark:/12148/cgfbt51189b;1314;1909;11;Combat de Pollux et d'Amycos;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51190;734;518;1740;785;734,518,1740,785;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f28/734,518,1740,785/full/0/native.jpg;28;ark:/12148/cgfbt51190j;1314;1909;11v;Femme spartiate contemplant les portraits de jeunes dieux;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51191;714;2002;1775;624;714,2002,1775,624;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f28/714,2002,1775,624/full/0/native.jpg;28;ark:/12148/cgfbt51191w;1314;1909;11v;Faune : chien;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51192;652;1029;1727;622;652,1029,1727,622;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f29/652,1029,1727,622/full/0/native.jpg;29;ark:/12148/cgfbt511927;1314;1909;12;Faune : animaux s'accouplant;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51193;632;2540;1867;878;632,2540,1867,878;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f29/632,2540,1867,878/full/0/native.jpg;29;ark:/12148/cgfbt51193k;1314;1909;12;Faune : animaux s'accouplant;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51194;718;2521;2014;613;718,2521,2014,613;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f30/718,2521,2014,613/full/0/native.jpg;30;ark:/12148/cgfbt51194x;1314;1909;12v;Faune : chien;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51195;532;821;1841;642;532,821,1841,642;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f31/532,821,1841,642/full/0/native.jpg;31;ark:/12148/cgfbt511958;1314;1909;13;Faune : chien chassant;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51196;607;2319;1742;657;607,2319,1742,657;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f31/607,2319,1742,657/full/0/native.jpg;31;ark:/12148/cgfbt51196m;1314;1909;13;Chasse au lion;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51197;721;1251;1756;575;721,1251,1756,575;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f32/721,1251,1756,575/full/0/native.jpg;32;ark:/12148/cgfbt51197z;1314;1909;13v;Faune : chien;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
